"RR3_BRN_FLT_F1","RR3_BRN_FLT_F2","RR3_BRN_FLT_F7","RR3_BRN_GC_G7","RR3_BRN_GC_G8","RR3_BRN_GC_G9","X"
5.32192809488736,6.14974711950468,5.97727992349992,6.28540221886225,6.85798099512757,5.75488750216347,"ENSMUSG00000000732"
10.2252074369435,10.1510165388922,10.1072170755914,10.1305705628054,10.0741414627525,10.4958550268872,"ENSMUSG00000000738"
1,0,1.58496250072116,0,0,0,"ENSMUSG00000000739"
10.9851303734669,11.192909219112,11.0505289055306,11.1357092861044,11.3202364452416,10.7364019313183,"ENSMUSG00000000740"
9.78626962764847,10.3858624006415,10.3297963382207,10.1382718001722,10.3706874068072,9.71080643369935,"ENSMUSG00000000743"
10.2312211807112,10.0112272554233,10.4817994316658,10.4325419003883,10.4072677642447,10.1724275086455,"ENSMUSG00000000751"
9.08746284125034,8.5077946401987,9.25974326369078,9.11634396123747,8.57742882803575,8.53138146051631,"ENSMUSG00000000753"
10.4918530963297,10.3706874068072,10.3094763538411,10.4828079567267,10.7706638929168,10.4655664048094,"ENSMUSG00000000759"
7.34872815423108,6.93073733756289,7.4093909361377,7.18982455888002,8.40087943628218,7.48381577726426,"ENSMUSG00000000766"
9.31061278165953,9.06608919045777,9.38370429247405,9.24317398347295,9.51963625284321,9.46147944728616,"ENSMUSG00000000776"
7,6.76818432477693,6.83289001416474,7.10852445677817,6.90689059560852,6.78135971352466,"ENSMUSG00000000782"
13.9058570454357,13.5263769716641,13.9476369379518,14.0246202647598,13.9464494217844,14.0149793902844,"ENSMUSG00000000787"
4.58496250072116,4.4594316186373,5.32192809488736,4,4.39231742277876,3.16992500144231,"ENSMUSG00000000791"
7.91886323727459,7.10852445677817,7.23840473932508,7.29462074889163,8.41362792902417,7.7279204545632,"ENSMUSG00000000792"
10.2749604721406,10.1548181090521,10.0714623625566,10.3342732853072,11.0953970227926,10.075479149488,"ENSMUSG00000000794"
13.3162815317462,13.6435180184935,13.4496645384762,13.5801407724362,13.3549380520814,13.5653401272085,"ENSMUSG00000000804"
9.53138146051631,9.93369065495223,10.0056245491939,10.0126245388651,9.90086680798075,9.876516946565,"ENSMUSG00000000805"
8.12928301694497,7.82017896241519,8.08746284125034,8.4178525148859,7.4178525148859,8.12412131182919,"ENSMUSG00000000811"
0,4.64385618977472,0,4.39231742277876,3.16992500144231,2.58496250072116,"ENSMUSG00000000817"
10.7021726853655,10.5517082616207,10.3286749273279,10.4262647547021,10.7895336449704,10.729620743553,"ENSMUSG00000000823"
13.2258099406235,13.3417967723918,13.1932173226991,13.2953384719256,13.1966021265232,13.2005921376893,"ENSMUSG00000000826"
10.0927571409199,10.5255208090951,10.5915223465707,10.5896511465148,10.5225815312548,10.2784494582205,"ENSMUSG00000000827"
12.1385917946375,12.2082343583398,12.3140167039014,12.1904420187828,12.1608168496735,12.3199543106869,"ENSMUSG00000000838"
11.8799660796644,11.6425030287805,11.4553272203046,11.6479080742818,12.1538686552232,11.7376698631775,"ENSMUSG00000000861"
9.15228484230658,9.09803208296053,9.19475685442225,9.04439411935845,9.4898479604393,9.02790599656988,"ENSMUSG00000000876"
13.0194169829442,12.9561946290908,12.9421479203948,12.9886846867722,12.9594586464127,13.007027266894,"ENSMUSG00000000881"
5.55458885167764,5.04439411935845,5.97727992349992,6.32192809488736,6.53915881110803,5.6724253419715,"ENSMUSG00000000884"
5.35755200461808,3.8073549220576,4.90689059560852,3.90689059560852,3.16992500144231,4.16992500144231,"ENSMUSG00000000889"
5.35755200461808,4.85798099512757,5.28540221886225,5.4594316186373,5.35755200461808,5.75488750216347,"ENSMUSG00000000901"
10.2679570844028,10.075479149488,10.4167975276061,10.4398308839814,10.5147140541385,10.0940776856719,"ENSMUSG00000000902"
11.2076244682268,11.1649069266757,11.0244471240406,11.0423433797937,11.1667907507182,11.2082343583398,"ENSMUSG00000000915"
7.4093909361377,7.51569983828404,7.467605550083,7.06608919045777,7.59245703726808,7.45121111183233,"ENSMUSG00000000916"
9.10852445677817,8.88569637333939,8.66888498426625,8.91886323727459,9.69696752623429,9.08746284125034,"ENSMUSG00000000934"
11.2732128098543,11.3314768218596,11.1611318829843,11.1491119907069,11.4460494067166,11.5665297826242,"ENSMUSG00000000948"
9.36632221424582,8.49585502688717,9.09275714091985,9.27146302790437,9.76155123244448,8.70735913208088,"ENSMUSG00000000957"
6.2667865406949,6.08746284125034,6,6.70043971814109,6.53915881110803,6,"ENSMUSG00000000958"
9.78953364497036,9.62935662007961,9.73809225962049,9.74819284958946,9.90989308377004,9.50977500432694,"ENSMUSG00000000959"
8.97154355395077,8.87344411251538,8.60362634498619,8.93663793900257,9.09275714091985,8.75488750216347,"ENSMUSG00000000976"
2,0,0,0,1.58496250072116,0,"ENSMUSG00000000982"
5.24792751344359,4.16992500144231,5.70043971814109,5.16992500144231,3.4594316186373,4.8073549220576,"ENSMUSG00000000983"
4,3.4594316186373,4.16992500144231,3.16992500144231,4.16992500144231,3.8073549220576,"ENSMUSG00000001014"
11.3652288492515,11.3890935219045,11.617008227652,11.5038257379958,11.5840229402575,11.5264992391366,"ENSMUSG00000001016"
11.2155329997457,11.2348174311173,11.2946207488916,11.2626821423622,11.4178525148859,11.0237543532994,"ENSMUSG00000001017"
9.60362634498619,9.57364718749332,9.69870466677034,9.88569637333939,9.59245703726808,9.59245703726808,"ENSMUSG00000001018"
0,0,0,3.16992500144231,1,0,"ENSMUSG00000001020"
1.58496250072116,4.64385618977472,1,1.58496250072116,0,0,"ENSMUSG00000001021"
7.7279204545632,8.74483383749955,9.15734693536284,9.11374216604919,7.4757334309664,8.08214904135387,"ENSMUSG00000001025"
0,3,2.58496250072116,2,0,0,"ENSMUSG00000001027"
5.95419631038687,5.49185309632967,6.6724253419715,5.93073733756289,5.49185309632967,5.4262647547021,"ENSMUSG00000001029"
8.61470984411521,8.34872815423108,8.07681559705083,8.12412131182919,8.44294349584873,8.25266543245025,"ENSMUSG00000001034"
12.0122753448561,12.0620461377205,12.2097579565814,12.2410893788609,12.0828143376723,12.1072170755914,"ENSMUSG00000001036"
7.98299357469431,8.33985000288462,8.33539035469392,8.26209484537018,8.51175265376738,8.29001884693262,"ENSMUSG00000001039"
11.2027360432502,11.2544381482673,11.1234747982441,11.270295326472,11.2197735508929,11.2585660338899,"ENSMUSG00000001052"
8.34872815423108,7.68650052718322,7.66533591718518,7.93663793900257,8.1548181090521,8.07146236255662,"ENSMUSG00000001053"
9.8811139606751,9.69696752623429,10.0361736125535,10.0126245388651,10.0953970227926,9.86418614465428,"ENSMUSG00000001054"
9.92629599478111,10.1019756709492,10.0834793273318,9.8811139606751,10.270295326472,9.94397991434374,"ENSMUSG00000001056"
9.92925840863697,10.0701209444768,9.86108690599539,9.93663793900257,10.2667865406949,9.81698362325538,"ENSMUSG00000001062"
7.8703647195834,8.21916852046216,8.07146236255662,8.21431912080077,8.17990909001493,8.33091687811462,"ENSMUSG00000001065"
6.94251450533924,6.56985560833095,6.96578428466209,6.84549005094437,7.02236781302845,6.8073549220576,"ENSMUSG00000001082"
12.3134499409631,12.2185632361903,12.3151495622563,12.4943556035328,12.0188956211216,12.7425199716613,"ENSMUSG00000001089"
10.3185428097027,10.1085244567782,10.4199601778479,10.4439795426013,10.7021726853655,10.380461065089,"ENSMUSG00000001098"
10.9373738201921,11.0667619323869,11.2626821423622,11.2656150464845,11.1910592145317,10.91288933623,"ENSMUSG00000001100"
6.7279204545632,4.24792751344359,6.4093909361377,6.8073549220576,4.39231742277876,6.65821148275179,"ENSMUSG00000001103"
10.4757334309664,10.8517490414161,10.7944158663501,10.7372473430277,10.6847486204216,10.8352609186275,"ENSMUSG00000001105"
9.36850646150769,6.8703647195834,8.64745842645492,8.12412131182919,8.76487159073609,8.61838550225861,"ENSMUSG00000001119"
10.5745935273376,9.91288933622996,10.3264294871223,10.3826240265749,10.427312844135,10.2761244052742,"ENSMUSG00000001120"
8.3264294871223,7.73470962022584,8.69696752623429,8.58496250072116,8.58496250072116,8,"ENSMUSG00000001123"
11.3049216695817,11.3987436919382,11.6706562491184,11.5727002264873,11.7887183326905,11.4777582664439,"ENSMUSG00000001127"
5.55458885167764,6.4757334309664,6.02236781302845,6.58496250072116,6.84549005094437,6.24792751344359,"ENSMUSG00000001128"
3.70043971814109,0,3.90689059560852,3.8073549220576,4,4.08746284125034,"ENSMUSG00000001131"
7.01122725542325,7.57742882803575,7.58496250072116,7.48381577726426,7.18982455888002,7.11894107272351,"ENSMUSG00000001134"
9.22158712126481,9.16490692667569,9.02236781302845,8.99717948093762,9.319672120947,9.16741814583174,"ENSMUSG00000001138"
9.67771964164101,9.5018371849023,9.53332973230583,9.70217268536555,10.0209799389042,9.88722061546838,"ENSMUSG00000001143"
10.7548875021635,10.6339034093485,10.8097681287104,10.8978454560055,11.1376315982354,10.7976615258538,"ENSMUSG00000001150"
10.65999589243,10.5980525001616,10.3498340914572,10.5708044377245,11.6101020629997,10.7607199474656,"ENSMUSG00000001151"
9.37937836707126,9.467605550083,9.23122118071119,9.45738087907253,9.54109661534952,9.70908381255034,"ENSMUSG00000001156"
9.43045255166553,9.75655632252409,9.4241662888181,9.5077946401987,9.62753388447279,9.49385544924082,"ENSMUSG00000001157"
10.3309168781146,10.4888443464573,10.5449644327892,10.539158811108,10.7253662578956,10.6036263449862,"ENSMUSG00000001158"
5.49185309632967,5.24792751344359,5.4262647547021,5.58496250072116,4.16992500144231,5.24792751344359,"ENSMUSG00000001166"
11.5957236941016,11.5994479815287,11.5473765634981,11.7706638929168,11.8185821774809,11.654636028528,"ENSMUSG00000001173"
16.9165326254129,17.1898535082172,17.2467591515508,17.316122402194,16.894912474947,17.1393914704193,"ENSMUSG00000001175"
12.8332854355845,12.815583433851,12.7974588859151,12.9461752407236,12.7045521214623,12.8445096261422,"ENSMUSG00000001211"
2,2.58496250072116,2.8073549220576,2.58496250072116,1,2.32192809488736,"ENSMUSG00000001225"
11.6040898614692,11.4578938373147,11.2143191208008,11.2755425560867,11.7756102807595,11.4817994316658,"ENSMUSG00000001227"
4.85798099512757,5,4.24792751344359,4.64385618977472,5.75488750216347,4.58496250072116,"ENSMUSG00000001228"
11.0265234425198,10.8344710499842,10.6847486204216,10.8344710499842,10.8501868376458,10.8105716347411,"ENSMUSG00000001229"
8.29001884693262,8.78790255939143,8.91886323727459,8.84235034341381,8.58871463558226,8.68999797141945,"ENSMUSG00000001240"
7.89481776330794,7.40087943628218,8.10328780841202,8.18982455888002,8,7.79441586635011,"ENSMUSG00000001247"
10.9083926207737,10.8415643477306,10.6821167649501,10.6812384117778,11.0953970227926,10.6156296369681,"ENSMUSG00000001248"
4.64385618977472,4.32192809488736,4.52356195605701,3.16992500144231,4.08746284125034,5.20945336562895,"ENSMUSG00000001249"
10.0265234425198,9.91139198784346,10.3465137331656,10.211888294546,10.2514824106202,9.62021982550749,"ENSMUSG00000001260"
14.4013462091959,14.330426748998,14.1692203884657,14.0495082510551,13.9569206047211,14.3014247443701,"ENSMUSG00000001270"
10.5077946401987,10.1736771363034,10.3487281542311,10.4584066132365,10.6926155016946,10.5439984501345,"ENSMUSG00000001280"
3.58496250072116,4.8073549220576,3.90689059560852,2.58496250072116,4.24792751344359,3.8073549220576,"ENSMUSG00000001281"
8.80413102118332,8.79116288855502,9.00281501560705,8.62205181945638,9.00281501560705,8.65463602852797,"ENSMUSG00000001285"
8.18982455888002,7.5077946401987,7.6724253419715,7.69348695749933,8.39231742277876,7.876516946565,"ENSMUSG00000001288"
12.8362476466879,13,13.386131937315,13.1873520732005,13.2622416920333,13.0758133774615,"ENSMUSG00000001289"
11.6031626795344,11.0063260785249,11.1649069266757,11.2246046815385,11.6878130625649,11.4993476328766,"ENSMUSG00000001300"
8.51963625284321,8.30833903013941,8.37503943134693,8.43462822763673,8.86727873970966,8.68650052718322,"ENSMUSG00000001305"
11.5127404628035,11.5868397879618,11.6298119443822,11.6987046667703,11.5816713585781,11.5304063370991,"ENSMUSG00000001313"
12.0801513096141,12.0334230015375,12.0447356260569,12.1308922698066,12.1947568544222,12.2137117981057,"ENSMUSG00000001323"
6.71424551766612,6.65821148275179,6.90689059560852,6.64385618977472,6.5077946401987,7.16992500144231,"ENSMUSG00000001333"
10.9151324489507,10.8265484872909,10.8933015308606,11.0028150156071,10.3858624006415,11.0209799389042,"ENSMUSG00000001334"
2.58496250072116,0,3,1,1.58496250072116,1.58496250072116,"ENSMUSG00000001348"
4.32192809488736,3.70043971814109,4.39231742277876,4.70043971814109,3.4594316186373,2.32192809488736,"ENSMUSG00000001349"
11.0195907283579,11.1130909834424,11.1811522568656,11.2137117981057,10.9901039638575,11.1984450414524,"ENSMUSG00000001366"
11.5882461520448,11.8225708309502,11.8641861446543,12.0182001788132,11.724087461794,11.6781599575428,"ENSMUSG00000001376"
11.8665062122262,11.5736471874933,11.8963324039099,11.9008668079807,11.9808536063797,11.7321674256634,"ENSMUSG00000001380"
12.8780509127285,12.7986742988268,13.0583300262057,13.1241213118292,12.9481846928306,13.0639006101289,"ENSMUSG00000001383"
2.58496250072116,2.32192809488736,2.32192809488736,1,1,1,"ENSMUSG00000001403"
11.0539258815311,11.4014128787142,11.2461467746359,11.3723209548673,11.1143930548673,11.2088439907346,"ENSMUSG00000001415"
11.3202364452416,11.0874628412503,11.6873756834375,11.5058115539196,11.667111542075,11.5406124082495,"ENSMUSG00000001416"
9.07681559705083,8.97154355395077,9.35314682549808,9.39231742277876,9.31061278165953,9.10590850857116,"ENSMUSG00000001418"
13.0474647733184,13.0265234425198,12.8189815394324,13.0313565962557,12.9762060901486,13.0021117764799,"ENSMUSG00000001419"
5.39231742277876,3.16992500144231,4.64385618977472,5.24792751344359,5.4262647547021,4.75488750216347,"ENSMUSG00000001420"
11.240791332162,11.062720767165,11.2905948880826,11.2300204357056,11.353698209048,11.0874628412503,"ENSMUSG00000001424"
7.4757334309664,5.95419631038687,6.97727992349992,6.8703647195834,7.72109918870718,6.65821148275179,"ENSMUSG00000001435"
7.99435343685886,7.05528243550119,8.10328780841202,7.91288933622996,8.23840473932508,7.7279204545632,"ENSMUSG00000001436"
13.1537103521517,12.9824588801274,13.0714623625566,13.2035009523614,13.2047239640196,13.217503377268,"ENSMUSG00000001440"
12.4734520889522,12.3381792499001,12.4855777709032,12.5452058274256,12.7611356498286,12.4070021479242,"ENSMUSG00000001441"
3.70043971814109,2.32192809488736,4.24792751344359,4.52356195605701,2.58496250072116,3,"ENSMUSG00000001444"
9.79928162152192,9.868822554775,10.1137421660492,10.0861362250273,10.3398500028846,9.67948009950545,"ENSMUSG00000001445"
11.1324997296285,11.5097750043269,11.4419067045422,11.6137894644726,11.4542992936199,11.4225904338926,"ENSMUSG00000001467"
13.9883296492311,13.9511936328595,13.9943534368589,14.128236039171,13.9423312245106,14.0660891904578,"ENSMUSG00000001472"
6,5.93073733756289,5.4594316186373,5.20945336562895,4.75488750216347,4.58496250072116,"ENSMUSG00000001473"
