"","RR3_BRN_GC_G7","RR3_BRN_GC_G8","RR3_BRN_GC_G9","RR3_BRN_FLT_F1","RR3_BRN_FLT_F2","RR3_BRN_FLT_F7"
"ENSMUSG00000030729",18884.4587966334,20487.3257137346,22525.0898424482,19016.3947642665,22317.530382778,18926.733245075
"ENSMUSG00000030730",261.703771171132,4.58647338542182,59.8928185816761,55.8210961377775,96.429978762357,229.326961463337
"ENSMUSG00000030731",764.462591002656,878.344535902125,769.593455928313,855.165130747259,786.711003555521,709.367068794015
"ENSMUSG00000030732",4.81412337898121,7.46640506207981,9.92522736578585,12.7757167214017,37.8906472253765,10.4686982994049
"ENSMUSG00000030733",1794.16451888137,1544.71867122739,1517.60071727267,1741.43316467754,1560.17851892556,1399.52232509279
"ENSMUSG00000030735",15.4263072350544,15.9945257760583,18.9247500079947,13.4072165849838,22.2039555400559,22.3293130554263
"ENSMUSG00000030737",698.529687526942,586.707223995813,527.483749003138,591.494274621989,669.278315497934,674.982735991042
"ENSMUSG00000030738",7306.82528844677,7609.62049276434,7670.53229773527,7677.78490333785,6510.10940985361,7631.29888952904
"ENSMUSG00000030739",1293.37491553392,994.326880565215,1369.06285933351,1476.37795488491,1640.17536140127,1299.39153867233
"ENSMUSG00000030741",544.336887966734,444.178337489727,499.720138721191,411.413987385482,641.886519325649,404.183853952995
"ENSMUSG00000030742",2.30560746058639,4.67049737219752,0,0,0,5.51329226196273
"ENSMUSG00000030744",10599.4881092143,12071.0226900104,7720.81750755327,8137.75490756792,11556.6314288647,14576.8497920612
"ENSMUSG00000030745",27.0066566761078,21.8888733106726,32.9492419556685,28.9268303981304,15.1335910074781,32.1907702818331
"ENSMUSG00000030747",365.307157950341,950.092465579633,428.188324078796,631.733744297588,524.334363995515,485.72906345053
"ENSMUSG00000030748",334.590719827273,187.054570891728,215.235819853647,119.229906246421,131.939561762113,170.246189937561
"ENSMUSG00000030750",298.077575898118,394.211704183271,235.978975109316,291.638940427392,408.778828109296,371.485640937224
"ENSMUSG00000030751",1652.21240574442,1941.43727486951,1518.4114672746,1480.891513944,1847.77863979026,2094.44398924557
"ENSMUSG00000030752",44.559048690092,71.7651168624846,92.1436301151029,58.7372463487834,32.7518518306459,57.6814136632349
"ENSMUSG00000030753",2752.09687488752,2727.14661882193,3362.41213667812,2738.9394083504,2892.25257539615,2825.54376635486
"ENSMUSG00000030754",2624.56327886172,2539.64203439557,2281.10481629039,2197.20025627739,2393.64301150525,2756.53098138297
"ENSMUSG00000030757",409.093719864105,660.015559872664,502.220040955614,465.427927635232,558.850615542016,383.839503380139
"ENSMUSG00000030759",3010.1926436893,2393.60883521131,2702.207537258,2556.81084520498,2708.15958610623,2822.87273087199
"ENSMUSG00000030760",1305.99162809188,1221.07629149033,1258.80805838141,960.657882762811,1281.68453377161,927.088525004308
"ENSMUSG00000030761",154.826203386297,31.9237575230933,51.4234874697665,86.2901264246111,71.6414744921602,92.7602285267128
"ENSMUSG00000030763",1370.85164643799,1258.1876064163,1251.71308201386,1247.72256505273,1192.0834966422,1379.9431691526
"ENSMUSG00000030766",315.237702593471,333.249773624021,323.529791155006,321.789563973735,322.972154768732,201.590649343734
"ENSMUSG00000030768",224.665321745854,170.540703153494,340.798620780335,341.99720480611,224.981628147325,160.43298121263
"ENSMUSG00000030769",10.2875411636397,0.770632729208405,20.7566156491616,19.1421891195575,0,1.50914009591759
"ENSMUSG00000030770",2721.01623852009,1514.65631346501,2014.95861152706,2066.47251290864,2408.315378153,2480.19330765079
"ENSMUSG00000030772",9071.20986507432,5639.1197259757,8864.07696361888,9351.21358830165,9474.82865126573,9257.6868948445
"ENSMUSG00000030774",20232.3135037885,11805.2830559659,20026.9711921075,16221.3740378505,17151.3584822607,20306.1284550267
"ENSMUSG00000030775",0.699664128609666,3.40282759314627,7.92046777797247,15.6065134570526,6.8603131522553,1.47104592741678
"ENSMUSG00000030779",3614.44092396328,4023.31709312199,4367.88200906533,3948.86449393859,3541.0968692165,3453.36779151868
"ENSMUSG00000030780",372.456888793293,517.039990569873,338.349519615785,403.668654114052,446.721291139915,349.871284367984
"ENSMUSG00000030782",875.570770713862,758.261311379707,893.820042234897,889.763335833262,935.958966555163,837.492265187375
"ENSMUSG00000030785",59.5090550880584,82.9854003576806,84.9442030478196,81.8208701185199,85.3367960649105,77.0136899975604
"ENSMUSG00000030786",1251.15439085466,948.03304020557,1116.83978519723,1026.80025024233,1093.95471821511,1946.55467522711
"ENSMUSG00000030787",28.5566709075888,31.0100607169745,18.2841170628659,21.0326741513937,28.2366529139944,14.076422381912
"ENSMUSG00000030788",3410.54516916946,3957.62580518406,3584.25083698962,3433.23230596514,3787.16267064274,4115.41282306802
"ENSMUSG00000030789",23.1893763631818,52.8042288252106,51.7548639399082,28.2791136790387,26.1445707023529,17.6542936071047
"ENSMUSG00000030790",51.0942601494205,29.9122292521606,81.563790138139,27.8262224201833,86.5734878891568,31.7898441653234
"ENSMUSG00000030792",710.688999373902,455.933968925922,624.275848418654,575.765188814577,648.375956693079,762.808670119044
"ENSMUSG00000030793",57.0863245938195,25.6417989087993,7.10625055417709,7.46088911251675,4.82620842291669,21.4720300604978
"ENSMUSG00000030795",4994.33882171366,3992.81849864958,4509.37093961081,5466.61344113259,3835.64816680242,4538.0698717083
"ENSMUSG00000030796",101.248517540611,124.798513942759,106.21729078708,127.22286705511,127.120332680457,81.950014948441
"ENSMUSG00000030798",79.4303654452805,56.6850308256818,102.98403638129,81.3953980801454,116.643875782096,84.8555855664197
"ENSMUSG00000030800",0,56.226335316962,0,0.917165756801338,0,0
"ENSMUSG00000030801",335.227601932296,297.956628263845,338.05831616061,307.474115549649,371.033646292127,437.513936989319
"ENSMUSG00000030802",1363.32074509366,840.364131678353,994.583736003751,1088.25507805549,1146.59790997231,1010.93441791405
"ENSMUSG00000030805",782.874839168049,732.980799606726,851.535393894274,841.34018049653,786.807214391758,958.486417797558
"ENSMUSG00000030806",21277.5191359622,15855.1568212326,23450.4341148795,22691.7689789908,24371.7999499831,20337.1296398319
"ENSMUSG00000030811",885.866069759204,1023.06944770758,877.962644419767,1036.06187827574,1157.46481816248,928.103972628143
"ENSMUSG00000030814",423.220795711235,614.158691604916,517.521358185826,549.629729567302,749.832878315511,536.052718378186
"ENSMUSG00000030815",1104.61755075763,893.113636911107,1125.92323571342,1012.68293629598,1198.38609457646,1048.4258470909
"ENSMUSG00000030816",1718.61166346264,1857.82519657549,2041.69331865563,1802.80566082708,1560.23009558623,1643.22843687042
"ENSMUSG00000030822",540.314310166295,543.204901304401,580.024124271416,599.298099398804,456.225001641997,561.738327761486
"ENSMUSG00000030823",96.5897781674403,131.024026114234,116.478504620928,111.613602623054,95.2660451000232,148.652295939605
"ENSMUSG00000030824",2962.08844484806,2692.53330445534,3392.89204747256,3698.20532366575,2485.47961153582,2637.11123011577
"ENSMUSG00000030826",240.877088999809,286.631039777309,327.970342521383,283.958708369108,260.275912173011,282.652104763638
"ENSMUSG00000030830",2.08387120548593,4.72844976490004,9.00529694348477,1.0416426919213,0,5.36738086396162
"ENSMUSG00000030834",19.4416898368484,20.5989283429712,52.748963550247,27.2500066864677,18.7342858686829,35.2761171210292
"ENSMUSG00000030835",4608.80485651251,5016.00851937638,4582.09897512726,5274.28390338724,4184.67913230942,4543.9410883598
"ENSMUSG00000030839",1607.95577269799,1301.57958297946,1230.56845227494,1043.53224640928,1546.38895634376,1633.81728755422
"ENSMUSG00000030842",1906.38596500817,1915.01605930928,1331.48004227034,1967.71039177083,2062.01556454015,2047.57104487408
"ENSMUSG00000030844",663.234521004969,638.524279280131,702.404595031839,557.223632561643,760.109008838736,850.733129840051
"ENSMUSG00000030846",2348.7737190733,2020.87779810469,1948.32121039745,2096.02713144616,1613.82895348321,1889.08580273895
"ENSMUSG00000030847",257.815457149626,185.213955195775,327.320369711394,306.150375944797,173.927732328697,244.741017257896
"ENSMUSG00000030849",1652.27751311263,1440.43950926754,1713.08160142551,1526.98438901883,1551.59499066758,1695.55402117902
"ENSMUSG00000030850",4691.15522210662,4719.52167153897,4121.86338706392,3949.7272949448,4253.42104752417,4350.81600475823
"ENSMUSG00000030852",2296.62993642651,2340.99110520152,2493.05241427563,2540.6354613949,1987.24296543512,1976.02220032853
"ENSMUSG00000030854",3769.22097207188,4112.74191108267,3386.37613038086,3950.4483912263,3816.48250301328,3665.86578089824
"ENSMUSG00000030861",2998.43591364836,2704.69996617824,2129.04061164295,1710.7165434926,2030.5665094031,2600.02712899036
"ENSMUSG00000030862",129.625173894157,163.845724438836,69.081477111967,107.831836034178,91.8470652827901,71.643305704503
"ENSMUSG00000030865",52.0761998812005,39.511372438796,71.7018381827193,69.1300531852724,93.0002784544354,73.084063772798
"ENSMUSG00000030866",0.967066406264384,4.70670843871923,0,4.14413883973235,5.27559281235978,2.03388805870648
"ENSMUSG00000030867",13.6480787795217,7.54358516462817,11.492215372274,27.5789341393774,18.0054737267098,19.5494395855912
"ENSMUSG00000030868",2180.19906514868,1879.85236883794,1922.36264718434,1917.41186180641,1868.13395714555,2137.39907075661
"ENSMUSG00000030869",1172.0315040502,1228.65437074264,847.170042480072,716.74914160441,1091.0320851919,1174.44344455903
"ENSMUSG00000030870",1845.57698068788,2032.61075914351,1661.40878434007,1453.70886701698,1663.50397263874,1829.48888843635
"ENSMUSG00000030871",129.978977124198,200.66360619274,164.316946995082,173.409750201906,169.546572398409,188.459535453523
"ENSMUSG00000030872",673.452088583486,534.022183753929,643.343352174325,547.726812696403,513.586786714066,524.441980811012
"ENSMUSG00000030876",1724.49967850986,1378.1703315225,1466.54401106532,1175.62330773962,1371.81304129764,1914.19318631484
"ENSMUSG00000030877",27.2079324632636,2.11765579226703,3.53017204799861,10.9056013623159,36.5470686601802,15.8267318815896
"ENSMUSG00000030878",272.569512681276,123.341048826132,339.928776904844,277.576527296941,308.766003781053,315.202644196787
"ENSMUSG00000030879",871.170273962192,496.212522350419,602.580045020172,652.524494845084,604.022577253713,630.486873673636
"ENSMUSG00000030880",603.02204246075,724.310268656128,813.77029664459,744.356724477441,761.02933873136,647.77285948796
"ENSMUSG00000030881",2525.40039576598,2623.74186797236,2322.37593303308,2784.20684039313,2275.06638338338,2569.62095592384
"ENSMUSG00000030882",149.349635768163,77.8423829316074,27.8613141070947,91.4847733492796,95.0566462860834,135.545409935133
"ENSMUSG00000030884",7059.39228071279,6661.81160662669,6555.89225262488,6061.43325375281,6252.2633102189,7126.20420979307
"ENSMUSG00000030887",2.25955696547479,1.10304592848147,9.34285330850929,1.25165771103418,0,3.56878174910304
"ENSMUSG00000030888",341.978084112197,357.654931695375,322.828905722306,204.691312760256,400.181115005077,268.902840952645
"ENSMUSG00000030889",105.031751388724,188.395212363451,153.575532555508,176.281433654541,224.584252434594,138.979344086886
"ENSMUSG00000030890",1421.06222709327,1507.79241835016,986.841054831931,1256.43014978885,1492.22094863914,1516.5676231251
"ENSMUSG00000030894",2258.54635987976,2330.43834188168,2225.82935302215,2402.28689393334,2067.69631740272,2207.55535031027
"ENSMUSG00000030895",10.6090794347592,7.52564752226928,4.97894979387952,2.06394051809486,10.5662694809545,11.165988494498
"ENSMUSG00000030897",32.8288333117389,36.6675823788594,31.8378147895705,38.265244765457,35.8431840112298,31.4806566516046
"ENSMUSG00000030898",1736.16200654173,1422.47625474912,1766.92415155584,1935.1843487535,1424.08016239245,1759.90536773719
"ENSMUSG00000030905",581.984695599971,1025.05891792569,484.919200408754,674.604170369207,396.833317129851,591.826903730063
"ENSMUSG00000030909",16.4236399426801,13.1591583823904,14.9175793885432,6.21182276412715,9.47713471277178,7.109974102479
"ENSMUSG00000030917",150.965733883461,132.751724262525,132.830161395418,144.292232237525,114.46201852202,164.729195168863
"ENSMUSG00000030921",81.1494609210717,109.034739389876,92.4912915989995,60.0438915880947,37.9110334724978,71.0989077784698
"ENSMUSG00000030922",275.004489003798,305.94660889359,333.190923766273,281.124583339578,384.814269573469,331.052619767622
"ENSMUSG00000030924",11.5223071270881,18.3832974112847,7.98740611610567,21.4059492605245,11.303631377001,17.491061985449
"ENSMUSG00000030929",222.154398459459,262.125401657249,187.026709465728,215.7624364248,222.302201999235,287.878051108989
"ENSMUSG00000030930",1775.90421982792,1596.63222158387,1869.26391137187,1975.57736783495,1770.67028495963,1713.59657992861
"ENSMUSG00000030934",2185.32042078504,2306.32849579736,1614.38164550306,1880.5457760302,1880.41888602984,2094.03064362272
"ENSMUSG00000030942",683.933122463614,875.382824353069,941.990921736434,778.501744852828,707.1669954686,839.302551393841
"ENSMUSG00000030946",499.684331754369,571.378497148159,562.726441705,515.250783708349,426.681525524179,477.573511146701
"ENSMUSG00000030954",1.97146227437939,1.92129501151871,2.03347511109877,4.22106621843323,0,5.7774605216755
"ENSMUSG00000030956",1558.15683607941,738.144128330986,1757.973297249,1581.58776029599,2522.70817216396,1398.42466051295
"ENSMUSG00000030960",932.151371961514,954.88583575827,886.490859312407,744.761985860311,784.643911123217,899.765491151667
"ENSMUSG00000030965",1027.08161986526,830.928474856665,1201.74742126836,902.293036242299,757.208903523198,929.472287170021
"ENSMUSG00000030966",54.2468887442815,90.5690249095697,62.0004926110607,125.927671337547,38.0960799113748,52.5051720049113
"ENSMUSG00000030967",2563.13560380536,2426.49802467409,2650.17921280186,2476.02330841968,2463.14822544621,2622.32378321893
"ENSMUSG00000030968",0,1.81205079372142,0,6.74312280265298,7.45287345539705,1.9567745406024
"ENSMUSG00000030970",619.088055990034,543.882354029564,590.703586765547,540.566899325516,474.857137119678,512.669055242064
"ENSMUSG00000030972",12.2418504998149,0.892681883178796,1.05095427906388,33.9724899450965,3.00159461784739,6.27083879138395
"ENSMUSG00000030978",811.95696182915,858.45454613695,711.428706201151,625.439156947427,867.617713957589,824.473504270697
"ENSMUSG00000030979",714.714340683265,689.268945752653,497.090221613874,471.873402067184,660.570495185993,636.742275362366
"ENSMUSG00000030980",804.814007048915,791.221756154846,884.402716976103,905.797212935845,697.042393257662,756.156513275773
"ENSMUSG00000030982",1629.80898404339,1961.63235219951,1461.33225834493,1459.9015545615,1511.98661022404,1796.63517236561
"ENSMUSG00000030983",1057.8472527624,1023.25132124561,1166.81499637768,950.89830102295,887.211356256502,1230.36414633473
"ENSMUSG00000030986",690.53722709085,755.557396675779,475.226565877546,550.78031963987,620.24191105826,802.646043609447
"ENSMUSG00000030987",2130.01673753202,2184.30201685716,2345.15346351521,2359.37433693657,2120.29219670803,2260.2603473553
"ENSMUSG00000030990",176.072074705079,114.104381704001,241.482983438053,154.691378196568,264.754302523811,319.61312647125
"ENSMUSG00000030994",79.3975098505665,29.3350994370386,89.346062643953,109.543262372507,47.3192324278574,91.2151732707749
"ENSMUSG00000031004",60.8981608334781,69.5367483615333,85.4908831864603,106.750254577851,79.9386593945991,41.6525174427023
"ENSMUSG00000031007",6458.32536209422,7764.89856060179,5682.69869607878,5954.60378577796,6220.76178485807,7272.2445151744
"ENSMUSG00000031010",27163.8892511264,29059.8997670105,29089.0998694446,27183.2513377691,27478.383133929,28181.4164499619
"ENSMUSG00000031012",5339.42047341061,4794.98981227842,5680.39567796429,5177.67977559001,5385.11444825229,5667.66398689708
"ENSMUSG00000031015",704.922170152794,622.483094784865,783.109228407362,704.56561534152,647.550299626088,786.934437549608
"ENSMUSG00000031016",795.956169833339,532.040573500364,646.494980017552,552.710114540233,777.336825138941,764.792951526505
"ENSMUSG00000031021",2364.47934943792,2157.74734146739,2038.65469810996,1887.18821451711,1997.78374707173,2312.20919811101
"ENSMUSG00000031023",26.5163306812061,57.6558706185173,59.6361652753503,75.2185211643784,81.3034494854036,41.1213313644342
"ENSMUSG00000031024",688.452625516394,445.661539069014,745.260234541485,675.319421737881,526.977350893349,404.240646723574
"ENSMUSG00000031026",1326.14057547884,1620.71099975501,1692.67499059786,1640.98830383781,1357.73278036074,1345.86605545583
"ENSMUSG00000031027",34.1766103113252,18.0762851691131,27.2713856236016,19.1100357825489,29.0171587884841,23.4439045518972
"ENSMUSG00000031028",3647.64219276869,5345.40934620701,4350.72203869879,3950.5293441544,4332.72147159948,3811.36030283625
"ENSMUSG00000031029",2404.95683183249,2337.92141921011,2091.25850615397,2058.72178449302,2257.23949757897,2509.98288322333
"ENSMUSG00000031059",1007.51266710165,1214.82999972571,688.280751539685,1175.49972312865,1120.92984521827,1299.24766185632
"ENSMUSG00000031060",1915.23491805838,1937.85502641443,2116.06055997955,2077.90313224588,1944.79945189259,1823.0290033306
"ENSMUSG00000031065",10017.3068046453,8359.73954649557,10692.7333219668,9858.93182322186,11440.9541313166,9531.10663893294
"ENSMUSG00000031066",4240.69343325478,6375.13537689431,4870.7446411084,5207.49425344343,4091.80746444333,4637.40763260108
"ENSMUSG00000031068",2493.47516965183,1868.34799291537,2074.14599865934,1819.72800015617,2208.26776015206,2286.967665537
"ENSMUSG00000031070",68.1620419112193,125.471941771783,40.5810490272535,64.7632498746871,45.1141340422181,61.1251610707962
"ENSMUSG00000031072",468.067076969302,444.831958694185,727.335705074037,557.157393767256,515.993677808899,414.881895564279
"ENSMUSG00000031073",0.794754957416785,3.8729712287005,3.27933509045694,3.40310471793339,0,0
"ENSMUSG00000031074",9.03563363712822,7.8560255801331,18.6253766767561,11.6122104564672,13.8168399097373,19.0077334241852
"ENSMUSG00000031075",141.453348020735,231.308045583867,133.399543870383,263.186462176515,92.8685559001622,172.152941691606
"ENSMUSG00000031077",108.202883315356,80.8348015930293,58.6757795565883,103.530523531323,75.8169658512404,82.2725790868622
"ENSMUSG00000031078",3101.43938989229,4231.87910256601,4936.18093899866,5432.49264801654,4006.63613249032,3069.24182515126
"ENSMUSG00000031079",223.73180701317,132.795755908736,197.679885063338,187.784284133898,120.504689389663,215.219618360786
"ENSMUSG00000031090",99.671019057203,78.3969975108288,79.789726988542,59.9839416440489,43.621169586879,71.2358892446982
"ENSMUSG00000031093",471.603816814772,473.124572532305,373.201838359681,355.455569490459,320.750582746886,381.237053163257
"ENSMUSG00000031095",2354.15291195388,2851.98566291027,2579.36624529946,2308.46501692486,2409.7554325454,2337.46674876089
"ENSMUSG00000031097",46.718147311659,5.09015564781424,6.84150451164458,8.26639119954215,24.4391643430331,64.2866326338752
"ENSMUSG00000031099",4840.20722865665,4097.21797156046,5336.59880923824,4892.83321974347,5251.61854963876,5031.55171981764
"ENSMUSG00000031101",57.9398908278703,62.9895409395783,71.6288063352665,73.4439767543091,57.9681575563305,101.554711431451
"ENSMUSG00000031103",119.920491927477,38.6985436273723,57.6523280432619,111.181180822325,78.707503615598,52.072879265701
"ENSMUSG00000031104",509.714095921668,332.220827811736,323.86640875269,408.950675702881,461.579014852813,472.868363836027
"ENSMUSG00000031105",1225.06568118023,1238.44604991894,857.468204326313,1008.38670657832,1061.20249045964,1277.73919344513
"ENSMUSG00000031107",220.95533170909,237.00969630573,211.039392103983,197.265236712969,184.751325485453,221.323508426484
"ENSMUSG00000031109",322.21981482728,551.054674100706,384.60814895625,363.924571082812,360.151207187337,356.029305373028
"ENSMUSG00000031111",101.42137412502,286.984306474379,25.9600420776457,79.4099289925016,19.4937288660308,64.2233665250811
"ENSMUSG00000031112",95.2598166012562,106.198635715833,88.8017476075202,70.1159315237089,67.4556907533883,74.544765974187
"ENSMUSG00000031119",450.958986650658,782.203907017897,345.214846852024,444.789337923911,362.57503572247,407.232277923303
"ENSMUSG00000031125",0,2.82422913143051,2.9909209251081,9.26019521104607,0,2.02902780955214
"ENSMUSG00000031129",802.844398512691,422.885571860692,783.152071679061,919.205707174602,945.376309622893,910.728526416251
"ENSMUSG00000031130",0,15.0419151358628,0,1.03452103888093,0,0
"ENSMUSG00000031133",450.852229665994,519.086746009296,374.477815797704,605.057858468994,484.530754890992,403.17393407549
"ENSMUSG00000031134",1564.62915454779,1426.60612363645,1413.59049585441,1358.94015487052,1411.45285419817,1582.16200978378
"ENSMUSG00000031137",5774.34540091218,4914.66903070384,4591.4439690841,4611.59488101056,6008.36431048459,5274.95824892746
"ENSMUSG00000031138",2.8970830059602,15.9821857214431,4.97410678290972,8.27585924210976,10.5390144329499,14.2178160921367
"ENSMUSG00000031139",285.42098792288,256.215385826107,303.455315916234,175.076212778979,332.289422533263,259.100916377318
"ENSMUSG00000031142",0,3.80237137278174,3.29906927211457,7.62141933769451,0.467008782803637,5.60291288166078
"ENSMUSG00000031143",637.034894498211,576.560890184555,666.033363037534,633.68097118714,618.766058676612,640.70325091975
"ENSMUSG00000031144",34743.8162375563,34257.7626189766,53908.6805432234,39705.1164317841,26882.1090373365,36906.8778764668
"ENSMUSG00000031145",50.411722045323,35.592291099045,40.6663459607728,45.537555482664,71.2170956870131,51.8525521019981
"ENSMUSG00000031146",202.366945939945,218.369462527138,215.120940307201,190.589937477182,192.701589272123,155.273071412377
"ENSMUSG00000031147",18.1113943833001,15.7414678749345,8.29140341550144,20.7370946879469,5.96810627979861,17.4427898332878
"ENSMUSG00000031148",2260.70479567774,2066.80030093764,1981.64961328934,1868.45930364377,2001.99377199951,1813.68733542246
"ENSMUSG00000031149",3125.61543267863,2752.05836816684,3679.4952124062,3320.58158943066,2456.40314887931,2814.46269582019
"ENSMUSG00000031150",143.551011963282,211.903606188646,123.750767416825,158.491432308117,236.98301660057,173.850039682602
"ENSMUSG00000031153",2804.15702181364,3023.93961041633,4015.23009254262,3619.65325967657,2823.51601389741,2902.89520669121
"ENSMUSG00000031154",1985.65919055892,1851.17159226118,1605.82771508776,1853.2066981045,1917.60450152172,1940.39270032156
"ENSMUSG00000031155",1041.15968874055,1063.93457360269,814.256079359397,996.591828601313,1119.29780536118,914.998255741405
"ENSMUSG00000031156",341.079954841057,360.559550200911,196.855406669285,353.691833382012,253.702076306396,276.963191925977
"ENSMUSG00000031157",2073.52122538875,2013.70596005821,2722.28566976269,2134.24801610934,1462.391421762,2128.2572689036
"ENSMUSG00000031158",477.265183119972,547.390026515078,323.003245597869,403.214938035026,372.093023880353,469.316665227478
"ENSMUSG00000031161",1944.72414696474,1917.85132461789,2125.91795359908,1812.25501025893,2176.42478631999,1864.8973592365
"ENSMUSG00000031163",0.959707354469636,1.88617660368499,0.999426674557512,3.06760068623471,0,7.09303699639568
"ENSMUSG00000031165",49.0213460875003,29.8462977748519,74.6313235234124,48.7432347468122,47.829282300873,48.8042975176657
"ENSMUSG00000031166",8700.6199260058,9801.10316370418,8838.7229189106,8820.4892925893,9813.24987928047,8108.72222922915
"ENSMUSG00000031167",2734.97700084081,1614.01036766207,2201.03602211601,2095.03757279101,3026.08921735406,3533.76335205891
"ENSMUSG00000031168",611.662914085078,657.7266089614,552.221683951466,527.198039269256,470.198434987981,503.91497820152
"ENSMUSG00000031169",1000.35850680778,1246.09432285335,1069.71768644442,1134.3274009476,1122.09901759997,1282.85697476073
"ENSMUSG00000031170",155.641430325558,114.260928526988,152.619815213808,178.726427624332,113.738207135949,245.720516791779
"ENSMUSG00000031171",436.298609687714,527.308585429094,373.039104854615,496.835906165097,484.667433174246,540.245866323498
"ENSMUSG00000031174",800.758060425213,824.725318986568,794.170540723189,662.478134309385,910.734440118692,862.79281315684
"ENSMUSG00000031176",7188.22444707775,6966.94868925824,9776.75373025718,6992.51328935244,6600.55459035003,7515.12233603168
"ENSMUSG00000031189",1726.04734356124,1681.67617725911,1667.72099326356,1644.06061564073,1445.20282373237,1518.29235144448
"ENSMUSG00000031196",254.5324552187,271.714127448763,226.919950604594,274.452524397997,224.298330062168,349.711755000681
"ENSMUSG00000031197",1348.88906144926,1722.34765492248,1034.4390449361,979.748127739569,1279.74522136166,1534.45002996868
"ENSMUSG00000031198",1076.78901912816,970.288312345128,835.869561559525,764.491567786543,1030.50676412458,1134.4571207551
"ENSMUSG00000031200",97.5298805345773,117.756701405446,96.341130036789,93.9992023827887,62.1436543689427,73.8821172085749
"ENSMUSG00000031201",1338.78052169997,1448.17371718961,1200.89947295643,1250.85582705153,1394.86214728955,1520.0918511049
"ENSMUSG00000031202",2342.4544170476,2657.39034840775,2554.1638610575,2164.23966501802,2196.16044795533,2311.6402354761
"ENSMUSG00000031207",1363.64869939364,1218.6415457154,1358.28895741916,1420.21226091768,1232.3777290246,1388.51147754147
"ENSMUSG00000031209",193.620978893235,323.637227925643,190.385500508231,190.691992094599,199.26265549381,193.498994006546
"ENSMUSG00000031210",388.888028915655,603.19183114095,357.001386371042,456.65571498057,358.51636820491,371.134535061524
"ENSMUSG00000031214",1403.31916563498,1123.67239644657,1483.69728058852,1516.61401771591,1219.83421893832,1317.6542699299
"ENSMUSG00000031216",1412.80533676495,402.32926433798,1608.85200435822,1634.53899726298,1759.04309603318,1657.02128201873
"ENSMUSG00000031217",361.722894777426,476.998360904919,385.612663344262,437.95260807253,461.641969810179,336.60567174942
"ENSMUSG00000031220",0,4.90106731818997,8.30036414047114,1.07588434419669,0,3.17376216190851
"ENSMUSG00000031221",1372.86318504863,1225.29267147853,1342.17633445002,1220.82400447715,1288.85839068625,1469.54639963717
"ENSMUSG00000031224",164.124909423861,368.577031012803,157.213276549235,194.385358274593,93.8470629808515,167.551243223772
"ENSMUSG00000031226",916.870031241878,817.157741910979,1098.43474400991,927.837082026001,911.488028298552,878.080485931454
"ENSMUSG00000031227",4865.76938892617,4799.55121102181,4625.77688977693,5208.71267356944,4495.12383934603,4952.43683264758
"ENSMUSG00000031229",16202.150267541,18003.323398953,24815.211624803,21214.8213694907,20538.2185785363,16776.8471589658
"ENSMUSG00000031230",2.89415915082614,3.76234092511069,4.97793635682721,14.4549344120396,8.44844407533825,3.04556429823503
"ENSMUSG00000031231",3973.71732099209,3862.37077395877,2971.95477373523,2741.94263633281,3844.45006610641,4417.70382100263
"ENSMUSG00000031232",1073.27674865259,858.111709596848,811.370410192909,716.7046124123,820.947681989606,847.00590238079
"ENSMUSG00000031233",0,2.82179853908671,0,0,11.6173538198766,0
"ENSMUSG00000031239",1551.50501217672,1002.59070386244,1041.26380227826,961.53107163725,1109.57331085526,1697.4877599255
"ENSMUSG00000031241",30.3698141648302,1.78471218253546,14.9500372369786,30.9150966890075,37.3076510738146,29.6117196935697
"ENSMUSG00000031242",3100.31820757131,3680.64087167384,3129.14926512452,3082.40019432749,3056.46491465417,3239.60718648016
"ENSMUSG00000031245",337.784957235375,344.189040885895,477.738497188498,370.94385393456,380.932380344389,353.335772912979
"ENSMUSG00000031246",3077.47013503233,2448.73629214528,2818.26147926571,2902.80284158601,2865.41854272082,3175.25993932451
"ENSMUSG00000031250",0.964136672920394,1.8817159549595,1.99209077953483,4.1252361809938,7.40143546965405,8.11972721869257
"ENSMUSG00000031253",37.9080027775336,40.6676262535526,44.5062172370819,50.1724960027713,48.4651504628873,51.3677383399817
"ENSMUSG00000031255",16.7165434134881,7.77434180868496,49.0260833020422,20.2815687328004,9.88763317609174,13.5914751672749
"ENSMUSG00000031256",3413.42920590024,3231.9866159613,4915.40943739372,3208.83902590724,3406.24552474251,3025.26341668928
"ENSMUSG00000031258",11.5891472364646,42.3043518058459,8.95291167531446,15.5193165774381,22.128783429801,35.5454413497358
"ENSMUSG00000031262",12.4087031640414,10.3685685337938,12.8028331895507,31.1938058821275,19.0316181484787,15.1867967546302
"ENSMUSG00000031264",75.0302847916646,24.0242475506037,17.6214393765164,53.2779751015654,39.4320206485563,45.929156207048
"ENSMUSG00000031266",404.679441609921,412.690141654675,350.141782965258,406.654073995861,365.60605140866,516.943805587823
"ENSMUSG00000031273",0.568687110251911,2.76488213030485,2.340059696145,6.32078408299036,1.28295087026622,1.34060880510776
"ENSMUSG00000031274",192.361071449589,228.67417859592,158.309130790042,163.46253861851,88.0253836422428,210.128751094857
"ENSMUSG00000031278",6058.51577640243,6586.92633071247,5990.22899616292,5974.21648911836,5909.91835033901,6677.38764225594
